Fixture_ID,Team_1,Team_2,Team_1_goals,Team_2_goals,ALFIE_rating,Total_goals 
13097331,Old Chigwellians III,Old Eastbournians,3,2,4.0,5
13420227,Old Millfieldians,Old Bancroftians AFC,3,1,3.0,4
13455281,Old Haberdashers,Old Epsomians,1,4,2.0,5
13420228,Old Oundelians,Old Harrovians III,7,3,2.0,10
13433406,Old Carthusians III,Nottsborough FC,0,3,2.0,3
13380243,Old Carthusians II,Albanian FC,5,0,0.0,5
13383308,Old King's Scholars,"The King's School, Canterbury",4,7,3.0,11
13098829,Old Chigwellians,Old Foresters,1,0,3.0,1
13098771,Old Cholmeleians,Old Malvernians,4,1,2.0,5
13098895,Old Aldenhamians,Old Bradfieldians,2,1,4.0,3
13098922,KCS Old Boys,Old King's Scholars,4,0,1.0,4
13186712,Old Wellingtonians,Old Aldenhamians II,4,2,3.0,6
13186690,Old Cholmeleians II,Old Marlburians,2,7,0.0,9
13455284,Old Brentwoods III,Lancing Old Boys II,2,0,2.0,2
13455279,Old Salopians II,Old Stoics,2,4,3.0,6
13409612,Old Salopians Vets,Old Aldenhamians Vets,3,2,4.0,5
13469468,Old Cholmeleians,Old Harrovians,0,1,3.0,1
13328098,Old Carthusians,Old Foresters,2,2,5.0,4
13289985,Old Radleians,Old Bradfieldians,1,2,4.0,3
13098879,Old King's Scholars,Old Reptonians,0,6,0.0,6
13098880,KCS Old Boys,Old Tonbridgians,2,1,4.0,3
13362726,Old Haileyburians,Old Westminsters,1,4,2.0,5
13455282,Old Malvernians II,Kings College Wimbledon II,5,0,0.0,5
13455287,Old Harrovians II,Old Eastbournians,3,1,3.0,4
13420233,Old Kimboltonians,Old Foresters III,3,3,5.0,6
13455283,Old Cholmeleians II,Old Wellingtonians,3,1,3.0,4
13455278,Old Aldenhamians II,Old Foresters II,2,1,4.0,3
13455286,Old Marlburians,Old Berkhamstedians,7,0,0.0,7
13417926,Winchmore Hill,Old Chigwellians,4,0,1.0,4
13417925,Lancing Old Boys,Alleyn Old Boys,0,4,1.0,4
13457337,Old Carthusians,Old Salopians,2,1,4.0,3
13421731,Old Sennockians,Sevenoaks School 1st XI,1,1,4.0,2
13098832,Old Brentwoods,Lancing Old Boys,2,0,2.0,2
13098753,Old Etonians,Old Chigwellians,3,3,5.0,6
13300470,Old Radleians,Old Aldenhamians,5,0,0.0,5
13186661,Old Carthusians II,Old Aldenhamians II,3,3,5.0,6
13186704,Old Salopians II,Old Chigwellians II,0,3,2.0,3
13097202,Old Harrovians II,Old Brentwoods II,4,5,5.0,9
13097199,Old Cholmeleians III,Old Foresters II,0,2,2.0,2
13097324,Old Brentwoods III,Old Chigwellians III,5,0,0.0,5
13097275,Old Brentwoods IV,Old Harrovians III,3,1,3.0,4
13348361,Old Reptonians,Old Berkhamstedians,8,2,0.0,10
13362312,Old Wykehamists,Old Carthusians,0,5,0.0,5
13348338,Old Foresters,Old Marlburians,4,0,1.0,4
12751555,Old Cholmeleians,Old Salopians,1,6,0.0,7
13391759,Royal Bank of Scotland II,Old Cholmeleians II,10,0,0.0,10
13391758,New College Old Boys,Old Westminsters,3,3,5.0,6
13391732,Old Carthusians III,Civil Service III,1,0,3.0,1
13098789,Old Etonians,Old Brentwoods,3,4,4.0,7
13098792,Old Salopians,Old Harrovians,5,1,2.0,6
13098899,Old Reptonians,Old Bradfieldians,1,3,3.0,4
13339961,Old Westminsters,Old Radleians,1,4,2.0,5
13098870,Old Haileyburians,KCS Old Boys,3,9,0.0,12
13186678,Old Carthusians II,Lancing Old Boys II,3,0,2.0,3
13186664,Old Chigwellians II,Old Aldenhamians II,3,2,4.0,5
13392713,Old Haberdashers,Old Salopians II,2,3,4.0,5
13097194,Old Harrovians II,Kings College Wimbledon II,2,0,2.0,2
13340215,Old Foresters II,Old Brentwoods II,2,2,5.0,4
13399216,Old Cholmeleians III,Old Wykehamists II,1,0,3.0,1
13310579,Old Eastbournians,Old Bancroftians AFC,1,1,4.0,2
13097320,Old Stoics,Old Brentwoods III,3,2,4.0,5
13097322,Old Chigwellians III,Old Westminsters II,0,1,3.0,1
13097242,Old Foresters III,Old Sennockians,1,7,0.0,8
13348123,Old Malvernians,Old Tonbridgians,0,4,1.0,4
13376665,Lancing Old Boys,Bealonians,6,0,0.0,6
13377162,Old Stationers,Old Chigwellians,2,3,4.0,5
13376666,Old Foresters,Old Suttonians,2,3,4.0,5
13363083,Old Carthusians,Old Wilsonians,1,3,3.0,4
13380546,Old Sedcopians,Old Aldenhamians,1,2,4.0,3
13340216,Old Cholmeleians II,UCL Academicals III,0,3,2.0,3
13329168,Old Foresters Vets,Old Aldenhamians Vets,4,1,2.0,5
13377332,Old Cholmeleians,Old Carthusians,0,1,3.0,1
13098813,Old Brentwoods,Old Chigwellians,2,1,4.0,3
13098817,Old Malvernians,Lancing Old Boys,1,2,4.0,3
13328042,Old Foresters,Old Salopians,1,1,4.0,2
13098878,Old Westminsters,Old Bradfieldians,1,3,3.0,4
13098919,Old Radleians,Old Reptonians,2,3,4.0,5
13098918,Old Haileyburians,Old King's Scholars,3,2,4.0,5
13098911,KCS Old Boys,Old Wykehamists,4,2,3.0,6
13300473,Old Tonbridgians,Old Aldenhamians,0,2,2.0,2
13186671,Old Carthusians II,Old Marlburians,1,1,4.0,2
13186669,Old Wellingtonians,Old Salopians II,2,1,4.0,3
13097191,Old Brentwoods II,Old Berkhamstedians,9,2,0.0,11
13340267,Old Cholmeleians III,Old Harrovians II,1,4,2.0,5
13340277,Old Foresters II,Old Wykehamists II,0,0,4.0,0
13097316,Old Chigwellians III,Old Bancroftians AFC,1,1,4.0,2
13097317,Old Westminsters II,Old Brentwoods III,1,7,0.0,8
13097318,Old Malvernians II,Old Eastbournians,2,0,2.0,2
13097319,Old Citizens,Old Stoics,4,2,3.0,6
13097270,Old Amplefordians,Old Harrovians III,2,0,2.0,2
13340145,Old Cholmeleians IV,Old Millhillians,3,5,4.0,8
13383453,Icarus,Old Cholmeleians II,2,1,4.0,3
13367712,Old Carthusians III,Old Meadonians,1,0,3.0,1
13414898,Old Millfieldians,Millfield School 1st XI,3,1,3.0,4
13260192,Old Chigwellians Vets,Old Salopians Vets,4,3,4.0,7
13260193,Old Harrovians Vets,Old Westminsters Vets,3,2,4.0,5
13260189,Old Etonians Vets,Old Wykehamists Vets,7,0,0.0,7
13098797,Old Carthusians,Old Etonians,2,1,4.0,3
13098776,Old Brentwoods,Old Salopians,1,2,4.0,3
13098775,Old Harrovians,Old Malvernians,0,1,3.0,1
13098861,Old Haileyburians,Old Radleians,2,2,5.0,4
13098862,KCS Old Boys,Old Reptonians,2,2,5.0,4
13098863,Old Tonbridgians,Old Wykehamists,3,1,3.0,4
13098864,Old Bradfieldians,Old King's Scholars,5,1,2.0,6
13186680,Old Marlburians,Old Chigwellians II,2,2,5.0,4
13186643,Lancing Old Boys II,Old Haberdashers,3,5,4.0,8
13186709,Old Aldenhamians II,Old Salopians II,2,1,4.0,3
13097187,Old Cholmeleians III,Kings College Wimbledon II,3,5,4.0,8
13097188,Old Berkhamstedians,Old Epsomians,2,1,4.0,3
13097189,Old Brentwoods II,Old Foresters II,0,1,3.0,1
13321426,Old Wykehamists II,Old Harrovians II,2,3,4.0,5
13097315,Old Chigwellians III,Old Stoics,4,1,2.0,5
13340221,Old Cholmeleians IV,Old Foresters III,1,1,4.0,2
13097252,Old Amplefordians,Old Sennockians,2,1,4.0,3
13328018,Old Cholmeleians II,Mill Hill Village,4,2,3.0,6
13359845,Merton,Old Carthusians II,4,1,2.0,5
13328017,Carshalton,Old Westminsters,0,2,2.0,2
13380236,Old Carthusians III,Enfield Old Grammarians,5,1,2.0,6
13328023,Old Chigwellians,Old Hamptonians,0,8,0.0,8
13366204,Old Malvernians,Old Carthusians,0,5,0.0,5
13366205,Old Cholmeleians,Old Salopians,2,1,4.0,3
13098908,Old Bradfieldians,KCS Old Boys,2,3,4.0,5
13296800,Old Westminsters,Old Haileyburians,4,2,3.0,6
13186720,Lancing Old Boys II,Old Aldenhamians II,3,2,4.0,5
13366106,Old Cholmeleians II,Old Haberdashers,2,2,5.0,4
13366267,Old Marlburians,Old Salopians II,4,1,2.0,5
13097221,Old Wykehamists II,Old Berkhamstedians,2,1,4.0,3
13238939,Old Epsomians,Old Brentwoods II,2,3,4.0,5
13097184,Old Harrovians II,Old Foresters II,2,2,5.0,4
13097312,Old Malvernians II,Old Bancroftians AFC,2,1,4.0,3
13097313,Old Citizens,Old Brentwoods III,6,1,0.0,7
13097314,Old Westminsters II,Old Eastbournians,0,0,4.0,0
13321539,Old Sennockians,Old Brentwoods IV,4,5,5.0,9
13368824,Old Millhillians,Old Harrovians III,4,4,6.0,8
13340172,Old Amplefordians,Old Foresters III,3,2,4.0,5
13340286,Old Minchendenians,Kings College Wimbledon II,5,4,5.0,9
13340285,Old Cholmeleians III,UCL Academicals III,1,5,2.0,6
13328072,Lancing Old Boys,Richmond & Kew SAL,3,2,4.0,5
13328071,Old Chigwellians,Merton,3,1,3.0,4
13328069,Globe Rangers,Old Foresters,0,5,0.0,5
13034803,Wood Green Old Boys,Old Carthusians II,1,7,0.0,8
13339942,Old Magdalenians,Old Aldenhamians,1,4,2.0,5
13339941,Witan,Old Reptonians,5,0,0.0,5
13328022,Mayfield,Old Brentwoods,4,3,4.0,7
13260187,Old Carthusians Vets,Old Bradfieldians Vets,4,2,3.0,6
13328841,Old Etonians,Old Malvernians,5,0,0.0,5
13098770,Old Brentwoods,Old Harrovians,1,6,0.0,7
13098855,Old Bradfieldians,Old Westminsters,3,6,3.0,9
13098894,Old Tonbridgians,Old Reptonians,2,2,5.0,4
13098917,KCS Old Boys,Old Aldenhamians,2,0,2.0,2
13098854,Old Radleians,Old King's Scholars,6,2,2.0,8
13356040,Old Aldenhamians II,Old Cholmeleians II,0,7,0.0,7
13355967,Old Wellingtonians,Old Marlburians,1,7,0.0,8
13186730,Old Salopians II,Old Carthusians III,1,4,2.0,5
13280588,Kings College Wimbledon II,Old Epsomians,2,5,2.0,7
13097219,Old Wykehamists II,Old Etonians II,1,1,4.0,2
13097311,Old Stoics,Old Malvernians II,5,0,0.0,5
13097310,Old Eastbournians,Old Citizens,1,6,0.0,7
13340144,Old Foresters III,Old Harrovians III,4,3,4.0,7
13097264,Old Brentwoods IV,Old Millhillians,2,2,5.0,4
12751372,Old Haberdashers,Old Haileyburians,1,5,2.0,6
13328070,Old Carthusians,Old Finchleians,9,3,0.0,12
13328073,Albanian FC,Old Salopians,2,1,4.0,3
13098773,Lancing Old Boys,Old Carthusians,0,3,2.0,3
13328854,Old Cholmeleians,Old Brentwoods,2,4,3.0,6
13337186,Old Radleians,Old Wykehamists,2,2,5.0,4
13334854,Old King's Scholars,Old Aldenhamians,1,7,0.0,8
13334529,Old Marlburians,Old Carthusians III,2,3,4.0,5
13301446,Old Carthusians II,Old Chigwellians II,3,1,3.0,4
13097178,Kings College Wimbledon II,Old Foresters II,5,1,2.0,6
13097179,Old Brentwoods II,Old Harrovians II,3,4,4.0,7
13337239,Old Etonians II,Old Wykehamists II,5,2,2.0,7
13097304,Old Malvernians II,Old Chigwellians III,2,2,5.0,4
13097306,Old Bancroftians AFC,Old Eastbournians,2,6,2.0,8
13097307,Old Brentwoods III,Old Westminsters II,3,3,5.0,6
13097305,Old Stoics,Old Citizens,1,1,4.0,2
13097244,Old Cholmeleians IV,Old Harrovians III,4,2,3.0,6
13097276,Old Sennockians,Old Amplefordians,4,1,2.0,5
12751375,Old Harrovians,Old Reptonians,2,3,4.0,5
12751368,Old Foresters,KCS Old Boys,7,6,5.0,13
12751373,Old Tonbridgians,Old Etonians,2,0,2.0,2
13327057,Old Salopians,Old Wokingians I,1,3,3.0,4
13278604,Old Parmiterians,Old Cholmeleians III,2,0,2.0,2
13282903,Old Westminsters,Old Woodhouseians,1,3,3.0,4
13260150,Old Kimboltonians Vets,Old Foresters Vets,0,1,3.0,1
13300420,Old Etonians,Old Harrovians,2,2,5.0,4
13324183,Old Foresters,Old Malvernians,8,2,0.0,10
13098916,Old Wykehamists,Old Reptonians,0,1,3.0,1
13289645,Old Haileyburians,Old Tonbridgians,3,4,4.0,7
13301405,Old Aldenhamians II,Old Chigwellians II,0,4,1.0,4
13356041,Old Carthusians III,Old Salopians II,4,1,2.0,5
13304933,Old Cholmeleians III,Old Epsomians,2,4,3.0,6
13304934,Old Etonians II,Old Harrovians II,2,0,2.0,2
13097301,Old Stoics,Old Bancroftians AFC,3,3,5.0,6
13325405,Old Citizens,Old Westminsters II,9,0,0.0,9
13301451,Old Cholmeleians IV,Old Sennockians,3,5,4.0,8
13301452,Old Foresters III,Old Millhillians,4,3,4.0,7
13097241,Old Harrovians III,Old Brentwoods IV,3,2,4.0,5
12751377,Old Chigwellians,Lancing Old Boys,1,2,4.0,3
12751369,Old Aldenhamians,Old Berkhamstedians,4,6,4.0,10
12751370,Old Bradfieldians,Old Eastbournians,3,2,4.0,5
12751367,Old Carthusians,Old King's Scholars,5,0,0.0,5
13034757,Old Cholmeleians,Bealonians,1,1,4.0,2
13289583,Phoenix Old Boys,KCS Old Boys,5,4,5.0,9
13262202,Old Brentwoods II,Old Carthusians II,2,2,5.0,4
13299014,Old Aloysians,Old Chigwellians III,4,1,2.0,5
13219853,Wandsworth Borough,Old Cholmeleians II,1,8,0.0,9
13251936,Old Haberdashers,Polytechnic 2s,0,4,1.0,4
13262201,Old Westminsters,Weirside Rangers,3,2,4.0,5
13098764,Old Harrovians,Old Chigwellians,1,1,4.0,2
13098765,Old Malvernians,Old Etonians,2,2,5.0,4
13098763,Old Salopians,Lancing Old Boys,1,3,3.0,4
13098849,Old Haileyburians,Old Bradfieldians,3,3,5.0,6
13098850,Old Reptonians,Old King's Scholars,5,1,2.0,6
13098851,KCS Old Boys,Old Westminsters,3,1,3.0,4
13186666,Old Marlburians,Old Aldenhamians II,8,4,2.0,12
13186654,Old Salopians II,Old Carthusians II,1,3,3.0,4
13186697,Lancing Old Boys II,Old Cholmeleians II,1,5,2.0,6
13186656,Old Wellingtonians,Old Haberdashers,2,1,4.0,3
13238940,Old Etonians II,Old Berkhamstedians,3,2,4.0,5
13097224,Old Epsomians,Old Harrovians II,3,1,3.0,4
13097298,Old Bancroftians AFC,Old Brentwoods III,1,1,4.0,2
13097299,Old Eastbournians,Old Chigwellians III,2,2,5.0,4
13097300,Old Malvernians II,Old Citizens,2,3,4.0,5
13097237,Old Brentwoods IV,Old Foresters III,2,6,2.0,8
13097239,Old Sennockians,Old Millhillians,1,5,2.0,6
13262768,BB Eagles,Kings College Wimbledon II,0,2,2.0,2
13033726,Lea Valley,Old Aldenhamians,4,1,2.0,5
13033725,Old Carthusians,Old Cholmeleians,8,2,0.0,10
13262760,Old Buckwellians,Old Cholmeleians III,1,1,4.0,2
13034802,Old Chigwellians II,Old Tenisonians,1,2,4.0,3
13033724,Old Brentwoods,Polytechnic,2,3,4.0,5
13034676,Old Brentwoods II,Sinjun Grammarians,1,3,3.0,4
13262759,Old Carthusians III,Weirside Rangers,5,0,0.0,5
13198366,Winchester College 1st XI,Old Wykehamists,0,1,3.0,1
13198365,Winchester College 2nd XI,Old Wykehamists II,1,5,2.0,6
13098760,Old Brentwoods,Old Foresters,2,1,4.0,3
13098761,Old Malvernians,Old Harrovians,2,4,3.0,6
13098814,Lancing Old Boys,Old Cholmeleians,3,1,3.0,4
13098836,Old Chigwellians,Old Salopians,3,3,5.0,6
13098900,Old King's Scholars,Old Haileyburians,0,4,1.0,4
13098882,Old Wykehamists,Old Radleians,4,1,2.0,5
13186651,Old Carthusians III,Old Carthusians II,2,0,2.0,2
13186694,Old Chigwellians II,Old Marlburians,2,4,3.0,6
13186653,Old Cholmeleians II,Old Salopians II,3,0,2.0,3
13186644,Old Wellingtonians,Lancing Old Boys II,3,2,4.0,5
13097167,Old Berkhamstedians,Kings College Wimbledon II,5,3,4.0,8
13097169,Old Brentwoods II,Old Epsomians,1,5,2.0,6
13097170,Old Etonians II,Old Foresters II,3,1,3.0,4
13097295,Old Brentwoods III,Old Eastbournians,0,2,2.0,2
13097297,Old Stoics,Old Westminsters II,2,1,4.0,3
13097334,Old Citizens,Old Chigwellians III,4,1,2.0,5
13097296,Old Bancroftians AFC,Old Malvernians II,1,1,4.0,2
13097235,Old Millhillians,Old Cholmeleians IV,6,4,4.0,10
13097234,Old Harrovians III,Old Amplefordians,1,7,0.0,8
13033634,Old Reptonians,Citigroup,3,1,3.0,4
13033633,Old Aldenhamians,Old Edmontonians,4,2,3.0,6
13098756,Old Harrovians,Lancing Old Boys,2,4,3.0,6
13098777,Old Chigwellians,Old Brentwoods,3,3,5.0,6
13098758,Old Foresters,Old Carthusians,2,2,5.0,4
13098759,Old Etonians,Old Cholmeleians,4,3,4.0,7
13098757,Old Malvernians,Old Salopians,1,2,4.0,3
13098847,Old Tonbridgians,Old Bradfieldians,4,2,3.0,6
13098907,Old Wykehamists,Old King's Scholars,6,2,2.0,8
13098926,Old Radleians,Old Westminsters,1,6,0.0,7
13186649,Old Wellingtonians,Old Carthusians II,0,4,1.0,4
13186713,Lancing Old Boys II,Old Carthusians III,1,3,3.0,4
13186650,Old Haberdashers,Old Chigwellians II,2,3,4.0,5
13097186,Kings College Wimbledon II,Old Brentwoods II,3,2,4.0,5
13097166,Old Epsomians,Old Etonians II,4,2,3.0,6
13097190,Old Harrovians II,Old Wykehamists II,2,1,4.0,3
13097165,Old Foresters II,Old Berkhamstedians,4,1,2.0,5
13097308,Old Westminsters II,Old Bancroftians AFC,2,1,4.0,3
13097292,Old Brentwoods III,Old Stoics,1,7,0.0,8
13097232,Old Millhillians,Old Amplefordians,6,4,4.0,10
13034677,Old Aldenhamians II,Latymer Old Boys,2,3,4.0,5
13033627,Old Meadonians,Old Eastbournians,1,0,3.0,1
13033626,Old Cholmeleians III,Old Edmontonians,4,3,4.0,7
13033696,Old Salopians II,Old Westminster Citizens,1,3,3.0,4
13198338,Aldenham School 1st XI,Old Aldenhamians,2,3,4.0,5
13098803,Lancing Old Boys,Old Chigwellians,2,0,2.0,2
13120584,Old Brentwoods,Old Malvernians,3,2,4.0,5
13098755,Old Harrovians,Old Foresters,1,1,4.0,2
13098843,Old Reptonians,Old Haileyburians,2,4,3.0,6
13098844,Old King's Scholars,Old Radleians,3,0,2.0,3
13098845,Old Aldenhamians,Old Tonbridgians,0,4,1.0,4
13186663,Old Salopians II,Lancing Old Boys II,0,2,2.0,2
13186684,Old Marlburians,Old Haberdashers,1,1,4.0,2
13097161,Old Etonians II,Kings College Wimbledon II,3,5,4.0,8
13097162,Old Berkhamstedians,Old Cholmeleians III,1,1,4.0,2
13097163,Old Wykehamists II,Old Epsomians,4,2,3.0,6
13097164,Old Foresters II,Old Harrovians II,3,1,3.0,4
13097290,Old Stoics,Old Chigwellians III,0,7,0.0,7
13097291,Old Citizens,Old Eastbournians,5,1,2.0,6
13097228,Old Foresters III,Old Brentwoods IV,0,6,0.0,6
13097231,Old Harrovians III,Old Sennockians,1,6,0.0,7
13033682,Wake Green Amateur,Old Aldenhamians II,5,1,2.0,6
13035630,Old Salvatorians,Old Bancroftians AFC,5,0,0.0,5
13033684,UCL Academicals,Old Brentwoods II,5,6,5.0,11
13033631,Hale End Athletic,Old Brentwoods III,7,2,0.0,9
13033683,KCS Old Boys,Old Josephians,16,0,1.0,16
13035610,Old Cholmeleians II,Old Millhillians,15,0,1.0,15
13033660,South Bank Cuaco,Old Salopians,0,3,2.0,3
13033685,Old Carthusians II,Old Sedcopians,7,2,0.0,9
13033630,Old Carthusians III,Old Wokingians,2,1,4.0,3
13238922,Forest School 1st XI,Arthurian League Representative Team,2,3,4.0,5
13098750,Old Brentwoods,Old Carthusians,1,3,3.0,4
13098751,Lancing Old Boys,Old Etonians,3,1,3.0,4
13098790,Old Chigwellians,Old Cholmeleians,3,0,2.0,3
13098841,Old Radleians,KCS Old Boys,1,1,4.0,2
13098921,Old Westminsters,Old Aldenhamians,1,1,4.0,2
13098885,Old Tonbridgians,Old Haileyburians,2,2,5.0,4
13098842,Old Reptonians,Old Wykehamists,2,3,4.0,5
13186683,Lancing Old Boys II,Old Chigwellians II,2,1,4.0,3
13186689,Old Carthusians II,Old Haberdashers,5,1,2.0,6
13186699,Old Cholmeleians II,Old Aldenhamians II,2,2,5.0,4
13097160,Old Berkhamstedians,Old Wykehamists II,4,4,6.0,8
13097159,Old Foresters II,Old Etonians II,1,0,3.0,1
13097287,Old Brentwoods III,Old Citizens,0,9,0.0,9
13097289,Old Malvernians II,Old Westminsters II,5,3,4.0,8
13097288,Old Eastbournians,Old Stoics,2,3,4.0,5
13097230,Old Amplefordians,Old Cholmeleians IV,2,0,2.0,2
13033737,Wandsworth Borough,Old Carthusians III,1,6,0.0,7
13033736,Southgate County,Old Cholmeleians III,2,4,3.0,6
13033735,Kings College Wimbledon II,Old Dorkinians,2,0,2.0,2
13098749,Old Foresters,Old Cholmeleians,3,1,3.0,4
13098838,KCS Old Boys,Old Bradfieldians,7,1,0.0,8
13098839,Old Aldenhamians,Old Reptonians,3,4,4.0,7
13098840,Old Westminsters,Old Wykehamists,2,2,5.0,4
13186645,Old Aldenhamians II,Old Carthusians II,0,8,0.0,8
13097213,Old Wykehamists II,Kings College Wimbledon II,0,4,1.0,4
13097156,Old Epsomians,Old Berkhamstedians,0,3,2.0,3
13097285,Old Bancroftians AFC,Old Citizens,0,7,0.0,7
13097286,Old Eastbournians,Old Malvernians II,2,4,3.0,6
13097284,Old Westminsters II,Old Chigwellians III,1,2,4.0,3
13097255,Old Foresters III,Old Amplefordians,1,10,0.0,11
13033674,Civil Service II,Old Chigwellians II,4,1,2.0,5
13033672,Old Owens,Old Cholmeleians II,3,4,4.0,7
13033676,Old Haileyburians,Old Garchonians,2,8,0.0,10
13033677,Old Challoners,Old Millhillians,6,6,6.0,12
13033675,Latymer Old Boys,Old Salopians II,4,1,2.0,5
13033673,Old Haberdashers,Old Vaughanians,7,3,2.0,10
13186314,Old Brentwoods,Brentwood School 1st XI,3,1,3.0,4
13186313,Old Brentwoods II,Brentwood School 2nd XI,0,3,2.0,3
13186312,Old Brentwoods III,Brentwood School 3rd XI,3,3,5.0,6
13186311,Old Brentwoods IV,Brentwood School 4th XI,3,3,5.0,6
13186316,Lancing Old Boys,Lancing College 1st XI,6,2,2.0,8
13186315,Lancing Old Boys II,Lancing College 2nd XI,0,2,2.0,2
13092967,Old Etonians II,Old Harrovians II,6,2,2.0,8
13072601,Old Tonbridgians,Old Malvernians,4,2,3.0,6
13175344,Old Harrovians,KCS Old Boys,1,1,4.0,2
13020710,Old Amplefordians,Old Berkhamstedians,5,7,4.0,12
13182491,Old Cholmeleians IV,Old Cholmeleians III,2,3,4.0,5
13120495,Eton College 1st XI,Old Etonians,0,2,2.0,2
13020745,Old Wilsonians,Old Carthusians,2,1,4.0,3
14275055,Old Malvernians,Old Chigwellians,2,9,0.0,11
14257696,Lancing Old Boys,Old Carthusians,1,2,4.0,3
14273784,Old Carthusians III,Old Carthusians II,4,3,4.0,7
14273927,Old Brentwoods III,Old Cholmeleians III,3,3,5.0,6
14760201,Old Millhillians,Old Alleynians AFC,0,3,2.0,3
14749381,Old Etonians Vets,Lancing Old Boys Vets,2,2,5.0,4
14755936,Old Malvernians Vets,Old Reptonians Vets,2,0,2.0,2
14257719,Old Salopians,Old Etonians,3,2,4.0,5
14257724,Lancing Old Boys,Old Cholmeleians,1,1,4.0,2
14275057,Old Aldenhamians,Old Reptonians,0,2,2.0,2
14275024,Old Chigwellians,Old Westminsters,6,2,2.0,8
14275054,Old Malvernians,Old Wykehamists,3,1,3.0,4
14273815,Old Cholmeleians II,Old Wellingtonians,2,8,0.0,10
14273883,Old Chigwellians II,Old Foresters II,2,1,4.0,3
14273976,Old Carthusians III,Old Haberdashers,2,1,4.0,3
14260372,Old Millfieldians,Old Berkhamstedians,3,0,2.0,3
